id;name;category;thickness_mm;price;edgePrice;image;discount;status;description;pros;care;supplier;supplierUrl;datasheetUrl;Column1;_1;_2;_3;id_4
calacatta-cannes-gold-20-mm-kompositsten;calacatta cannes gold (20 mm);kvarts/komposit;20;2462.0;;/materials/Calacatta_Cannes_Gold.jpg;-0.1;available;vit kvarts med grå vener och diskreta guldbeige accenter i calacatta-stil.;;;;;;;;;;
calacatta-concorde-20-mm-kompositsten;calacatta concorde (20 mm);kvarts/komposit;20;2311.0;;/materials/Calacatta_Concorde.jpg;-0.1;available;vit kvarts med flertalet mörkgrå vener, klassisk calacatta-look.;;;;;;;;;;
calacatta-monaco-20-mm-kompositsten;calacatta monaco (20 mm);kvarts/komposit;20;2311.0;;/materials/Calacatta_Monaco.jpg;-0.1;available;varmvit kvarts med tunna–medelgrå, naturliga vener.;;;;;;;;;;
calacatta-nuvo-20-mm-kompositsten;calacatta nuvo (20 mm);kvarts/komposit;20;5281.0;;/materials/Calacatta_Nuvo.jpg;-0.1;available;utformningen av kvartsstenen calacatta nuvo präglas av den klassiska calacattamarmorns välkända skönhet. breda eleganta gråa slingor mot en bländvit bakgrund drar uppmärksamheten till sig och ger interiören ett tveklöst vackert utseende.;;;;;;;;;;
calacatta-olympos-20-mm-kompositsten;calacatta olympos (20 mm);kvarts/komposit;20;3737.0;;/materials/Calacatta_Olympos.jpg;-0.1;available;calacatta olympos kompositsten är en verklig blickfångare, som trollbinder åskådarens uppmärksamhet i vilket rum som helst.;;;;;;;;;;
calacatta-olympos-30-mm-kompositsten;calacatta olympos (30 mm);kvarts/komposit;30;5232.0;;/materials/Calacatta_Olympos.jpg;-0.1;available;calacatta olympos kompositsten är en verklig blickfångare, som trollbinder åskådarens uppmärksamhet i vilket rum som helst.;;;;;;;;;;
calacatta-trua-20-mm-kompositsten;calacatta trua (20 mm);kvarts/komposit;20;2516.0;;/materials/Calacatta_Trua.jpg;-0.1;available;ljusgrå/vit kvarts med mjukt dimmiga skiftningar och finstämda vener.;;;;;;;;;;
carrara-0-25-20-mm-terrazzo;carrara 0/25 (20 mm);terrazzo;20;1382.0;;/materials/carrara-noir-md.jpg;-0.1;available;terazzo carrara 0/25 är en konstgjord sten, som innehåller flisor av vit marmor (bianco carrara c) med en storlek av 0-25 mm.;;;;;;;;;;
carrara-0-25-30-mm-terrazzo;carrara 0/25 (30 mm);terrazzo;30;1935.0;;/materials/carrara-noir-md.jpg;-0.1;available;terazzo carrara 0/25 är en konstgjord sten, som innehåller flisor av vit marmor (bianco carrara c) med en storlek av 0-25 mm.;;;;;;;;;;
cassis-20-mm-kompositsten;cassis (20 mm);kvarts/komposit;20;2462.0;;/materials/Cassis.jpg;-0.1;available;djup, nästan svart kvarts med subtil, rå/industriell textur.;;;;;;;;;;
chamonix-20-mm-kompositsten;chamonix (20 mm);kvarts/komposit;20;2462.0;;/materials/Chamonix.jpg;-0.1;available;kräm-beige kvarts med naturtrogen stenstruktur, lugnt och varmt uttryck.;;;;;;;;;;
champagne-20-mm-kompositsten;champagne (20 mm);kvarts/komposit;20;1523.0;;/materials/Champagne.jpg;-0.1;available;champagne är en kvartssten med en förfinad och subtil karaktär. den varma bakgrunden har samma livfulla känsla som drycken den delar namn med.;;;;;;;;;;
charcoal-soapstone-20-mm-kompositsten;charcoal soapstone (20 mm);kvarts/komposit;20;3499.0;;/materials/Charcoal_Soapstone.jpg;;available;kompositstenskivor i silestone charcoal soapstone material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
charcoal-soapstone-30-mm-kompositsten;charcoal soapstone (30 mm);kvarts/komposit;30;4899.0;;/materials/Charcoal_Soapstone.jpg;;available;kompositstenskivor i silestone charcoal soapstone material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
clamshell-20-mm-kompositsten;clamshell (20 mm);kvarts/komposit;20;3683.0;;/materials/Clamshell.jpg;-0.1;available;clamshell är en kvartssten i produktserien classico som finns med såväl polerad som slipad yta. den ljusgrå diskreta bakgrunden påminner om kalksten och livas upp av ett mönster med ljusa och mörka fläckar.;;;;;;;;;;
clamshell-30-mm-kompositsten;clamshell (30 mm);kvarts/komposit;30;5156.0;;/materials/Clamshell.jpg;-0.1;available;clamshell är en kvartssten i produktserien classico som finns med såväl polerad som slipad yta. den ljusgrå diskreta bakgrunden påminner om kalksten och livas upp av ett mönster med ljusa och mörka fläckar.;;;;;;;;;;
cloudburst-concrete-20-mm-kompositsten;cloudburst concrete (20 mm);kvarts/komposit;20;4255.0;;/materials/Cloudburst_Concrete.jpg;-0.1;available;cloudburst concrete (rå) är en ljusgrå, nästintill vit kvartssten i metropolitan-kollektionen. rå-finishens skrovliga struktur liknar en borstad sten (b-borstad) eller en putsad vägg.;;;;;;;;;;
cloudburst-concrete-30-mm-kompositsten;cloudburst concrete (30 mm);kvarts/komposit;30;5957.0;;/materials/Cloudburst_Concrete.jpg;-0.1;available;cloudburst concrete (rå) är en ljusgrå, nästintill vit kvartssten i metropolitan-kollektionen. rå-finishens skrovliga struktur liknar en borstad sten (b-borstad) eller en putsad vägg.;;;;;;;;;;
colonial-ivory-20-mm-granit;colonial ivory (20 mm);granit;20;2441.0;;/materials/Colonial_Ivory.jpg;-0.1;available;colonial ivory - en grå sten med något kornigt mönster, som ju är kännetecknande för just granit, men den innehåller även en del mörkare och ljusare linjer.;;;;;;;;;;
colonial-ivory-30-mm-granit;colonial ivory (30 mm);granit;30;3417.0;;/materials/Colonial_Ivory.jpg;-0.1;available;colonial ivory - en grå sten med något kornigt mönster, som ju är kännetecknande för just granit, men den innehåller även en del mörkare och ljusare linjer.;;;;;;;;;;
colonial-white-20-mm-granit;colonial white (20 mm);granit;20;2020.0;;/materials/Colonial_White.jpg;-0.1;available;colonial white är granit som bryts i indien. den passar perfekt som bänkskiva i både kök och badrum, men även som spiselkrans och fönsterbänk.;;;;;;;;;;
colonial-white-30-mm-granit;colonial white (30 mm);granit;30;2828.0;;/materials/Colonial_White.jpg;-0.1;available;colonial white är granit som bryts i indien. den passar perfekt som bänkskiva i både kök och badrum, men även som spiselkrans och fönsterbänk.;;;;;;;;;;
coral-clay-20-mm-kompositsten;coral clay (20 mm);kvarts/komposit;20;3143.0;;/materials/Coral_Clay.jpg;;available;kompositstenskivor i coral clay material är starka, hållbara och extremt hygienisk. dessa av ingen porer, som skulle kunna dras från en mängd olika materialen.;;;;;;;;;;
coral-clay-30-mm-kompositsten;coral clay (30 mm);kvarts/komposit;30;4400.0;;/materials/Coral_Clay.jpg;;available;kompositstenskivor i coral clay material är starka, hållbara och extremt hygienisk. dessa av ingen porer, som skulle kunna dras från en mängd olika materialen.;;;;;;;;;;
crystal-absolute-white-20-mm-kompositsten;crystal absolute white (20 mm);kvarts/komposit;20;2257.0;;/materials/Crystal_Absolute_White.jpg;-0.1;available;kompositstenskivor i crystal absolute white material är starka, hållbara och extremt hygienisk. dessa av ingen porer. kom ock kolla.;;;;;;;;;;
crystal-absolute-white-30-mm-kompositsten;crystal absolute white (30 mm);kvarts/komposit;30;3160.0;;/materials/Crystal_Absolute_White.jpg;-0.1;available;kompositstenskivor i crystal absolute white material är starka, hållbara och extremt hygienisk. dessa av ingen porer. kom ock kolla.;;;;;;;;;;
crystal-calacatta-silva-20-mm-kompositsten;crystal calacatta silva (20 mm);kvarts/komposit;20;3596.0;;/materials/Crystal_Calacatta_Silva.jpg;-0.1;available;två alldeles nya technistone-kvartsstenar finns nu tillgängliga – crystal calacatta amnis med böljande flodmönster inspirerat av naturen och av den berömda calacatta-marmorn samt crystal calacatta silva som symboliserar den långa livslängden av träd med djupa rötter.;;;;;;;;;;
crystal-calacatta-silva-30-mm-kompositsten;crystal calacatta silva (30 mm);kvarts/komposit;30;5034.0;;/materials/Crystal_Calacatta_Silva.jpg;-0.1;available;två alldeles nya technistone-kvartsstenar finns nu tillgängliga – crystal calacatta amnis med böljande flodmönster inspirerat av naturen och av den berömda calacatta-marmorn samt crystal calacatta silva som symboliserar den långa livslängden av träd med djupa rötter.;;;;;;;;;;
crystal-diamond-20-mm-kompositsten;crystal diamond (20 mm);kvarts/komposit;20;2257.0;;/materials/Crystal_Diamond.jpg;-0.1;available;crystal diamond är en gråaktig vit kompositsten med grå stänk, perfekt för den som söker något ljust men inte kliniskt vitt. en god nyhet är, att priset på kompositstenskivor har blivit betydligt billigare jämfört med föregående år!;;;;;;;;;;
crystal-diamond-30-mm-kompositsten;crystal diamond (30 mm);kvarts/komposit;30;3160.0;;/materials/Crystal_Diamond.jpg;-0.1;available;crystal diamond är en gråaktig vit kompositsten med grå stänk, perfekt för den som söker något ljust men inte kliniskt vitt. en god nyhet är, att priset på kompositstenskivor har blivit betydligt billigare jämfört med föregående år!;;;;;;;;;;
crystal-polar-white-20-mm-kompositsten;crystal polar white (20 mm);kvarts/komposit;20;2257.0;;/materials/Crystal_Polar_White.jpg;-0.1;available;crystal polar white är en helt vit kompositsten. mycket ljus kristallstrukturer och ren färg som utstrålar ljus. perfekt för mörka rum som behöver en modern touch. bänkskivor i crystal polar white blir mer och mer populära som en del av iögonfallande design.;;;;;;;;;;
crystal-polar-white-30-mm-kompositsten;crystal polar white (30 mm);kvarts/komposit;30;3160.0;;/materials/Crystal_Polar_White.jpg;-0.1;available;crystal polar white är en helt vit kompositsten. mycket ljus kristallstrukturer och ren färg som utstrålar ljus. perfekt för mörka rum som behöver en modern touch. bänkskivor i crystal polar white blir mer och mer populära som en del av iögonfallande design.;;;;;;;;;;
darcrest-20-mm-kompositsten;darcrest (20 mm);kvarts/komposit;20;4255.0;;/materials/Darcrest.jpg;-0.1;available;darcrest är kvartsstenen in supernatural-kollektionen. över en hemlighetsfullt förtrollad mörk bakgrund läggs fläckar och sediment. med en organisk ockrabrun och jordartad grön slöja ser den ut som en eroderad stenig bergsluttning.;;;;;;;;;;
decore-ocra-20-mm-kompositsten;decore ocra (20 mm);kvarts/komposit;20;2938.0;;/materials/Decore_Ocra.jpg;-0.1;available;decore ocra är kvartsstenen i trend-kollektionen. den har en särskiljande rostfärgad brunröd yta, s.k. terra-finish, som påminner om borstad/läderartad sten.;;;;;;;;;;
dekton-aeris-12-mm-keramik;dekton aeris (12 mm);keramik;12;2722.0;;/materials/Dekton_Aeris.jpg;-0.1;available;dekton aeris är en keramik som har inspirerats av vit kalksten. den har ljusa toner med krämfärgade detaljer.;;;;;;;;;;
dekton-aeris-20-mm-keramik;dekton aeris (20 mm);keramik;20;2722.0;;/materials/Dekton_Aeris.jpg;-0.1;available;dekton aeris är en keramik som har inspirerats av vit kalksten. den har ljusa toner med krämfärgade detaljer.;;;;;;;;;;
dekton-arga-12-mm-keramik;dekton arga (12 mm);keramik;12;4525.0;;/materials/Dekton_Arga.jpg;-0.1;available;dekton arga är ett material som har inspirerats av taj mahal-kvartsit. den erbjuder oss naturstenens lyxiga yttre i förening med de bästa egenskaperna hos keramik.;;;;;;;;;;
dekton-arga-20-mm-keramik;dekton arga (20 mm);keramik;20;4525.0;;/materials/Dekton_Arga.jpg;-0.1;available;dekton arga är ett material som har inspirerats av taj mahal-kvartsit. den erbjuder oss naturstenens lyxiga yttre i förening med de bästa egenskaperna hos keramik.;;;;;;;;;;
dekton-bergen-12-mm-keramik;dekton bergen (12 mm);keramik;12;5972.0;;/materials/Dekton_Bergen.jpg;-0.1;available;dekton bergen är en ytterst kompakt keramik. vid tillverkningen har man inspirerats av marmorns naturliga skönhet.;;;;;;;;;;
dekton-bergen-20-mm-keramik;dekton bergen (20 mm);keramik;20;5972.0;;/materials/Dekton_Bergen.jpg;-0.1;available;dekton bergen är en ytterst kompakt keramik. vid tillverkningen har man inspirerats av marmorns naturliga skönhet.;;;;;;;;;;
dekton-entzo-12-mm-keramik;dekton entzo (12 mm);keramik;12;5033.0;;/materials/Dekton_Entzo.jpg;-0.1;available;dekton entzo är en keramik, vars pärlvita bakgrund pryds av grå och gyllengula slingrande ådror.;;;;;;;;;;
dekton-entzo-20-mm-keramik;dekton entzo (20 mm);keramik;20;5033.0;;/materials/Dekton_Entzo.jpg;-0.1;available;dekton entzo är en keramik, vars pärlvita bakgrund pryds av grå och gyllengula slingrande ådror.;;;;;;;;;;
dekton-grafite-12-mm-keramik;dekton grafite (12 mm);keramik;12;4482.0;;/materials/Dekton_Grafite.jpg;-0.1;available;dekton grafite är en mörkgrå keramik. när man har skapat dess eleganta och finkorniga mönster, har man inspirerats av industrins betongarkitektur och av naturlig kalksten.;;;;;;;;;;
dekton-grafite-20-mm-keramik;dekton grafite (20 mm);keramik;20;4482.0;;/materials/Dekton_Grafite.jpg;-0.1;available;dekton grafite är en mörkgrå keramik. när man har skapat dess eleganta och finkorniga mönster, har man inspirerats av industrins betongarkitektur och av naturlig kalksten.;;;;;;;;;;
dekton-grigio-12-mm-keramik;dekton grigio (12 mm);keramik;12;4396.0;;/materials/Dekton_Grigio.jpg;-0.1;available;i utformningen av dekton grigio-keramik kan man känna igen grigio alpi kalksten. passar bäst när man eftersträvar en exakt passning av mönster vid skivornas kanter.;;;;;;;;;;
dekton-grigio-20-mm-keramik;dekton grigio (20 mm);keramik;20;4396.0;;/materials/Dekton_Grigio.jpg;-0.1;available;i utformningen av dekton grigio-keramik kan man känna igen grigio alpi kalksten. passar bäst när man eftersträvar en exakt passning av mönster vid skivornas kanter.;;;;;;;;;;
dekton-kelya-12-mm-keramik;dekton kelya (12 mm);keramik;12;4396.0;;/materials/Dekton_Kelya.jpg;-0.1;available;dekton kelya är ett mörka marmorliknande keramiskt material som har tillverkats med cosentinos unika teknik.;;;;;;;;;;
dekton-kelya-20-mm-keramik;dekton kelya (20 mm);keramik;20;4396.0;;/materials/Dekton_Kelya.jpg;-0.1;available;dekton kelya är ett mörka marmorliknande keramiskt material som har tillverkats med cosentinos unika teknik.;;;;;;;;;;
dekton-taga-12-mm-keramik;dekton taga (12 mm);keramik;12;5972.0;;/materials/Dekton_Taga.jpg;-0.1;available;dekton taga är inspirerad av natursten, som en modern tolkning av den berömda taj mahal-kvartsiten.;;;;;;;;;;
dekton-taga-20-mm-keramik;dekton taga (20 mm);keramik;20;5972.0;;/materials/Dekton_Taga.jpg;-0.1;available;dekton taga är inspirerad av natursten, som en modern tolkning av den berömda taj mahal-kvartsiten.;;;;;;;;;;
dietfurt-grey-20-mm-kalksten;dietfurt grey (20 mm);kalksten;20;2549.0;;/materials/Dietfurt_Grey.jpg;-0.1;available;dietfurt grey kalksten kommer från bayern (bavaria), samma område i tyskland där man bryter den andra populära kalkstenen jura grey.;;;;;;;;;;
dietfurt-grey-30-mm-kalksten;dietfurt grey (30 mm);kalksten;30;3569.0;;/materials/Dietfurt_Grey.jpg;-0.1;available;dietfurt grey kalksten kommer från bayern (bavaria), samma område i tyskland där man bryter den andra populära kalkstenen jura grey.;;;;;;;;;;
dreamy-carrara-20-mm-kompositsten;dreamy carrara (20 mm);kvarts/komposit;20;4914.0;;/materials/Dreamy_Carrara.jpg;-0.1;available;dreamy carrara (h-matt) är en ytbehandlad kvartssten i supernatural-kollektionen, inspirerad av den berömda carraramarmorn. skiftande fina blåtonade och ljusgrå linjer slingrar sig mot en sidenvit bakgrund. mönstret symboliserar rörelse, stelnad i ett ögonblick.;;;;;;;;;;
dreamy-carrara-30-mm-kompositsten;dreamy carrara (30 mm);kvarts/komposit;30;6880.0;;/materials/Dreamy_Carrara.jpg;-0.1;available;dreamy carrara (h-matt) är en ytbehandlad kvartssten i supernatural-kollektionen, inspirerad av den berömda carraramarmorn. skiftande fina blåtonade och ljusgrå linjer slingrar sig mot en sidenvit bakgrund. mönstret symboliserar rörelse, stelnad i ett ögonblick.;;;;;;;;;;
emerald-pearl-20-mm-granit;emerald pearl (20 mm);granit;20;2549.0;;/materials/Emerald_Pearl.jpg;-0.1;available;emerald pearl, även känd som labrador scuro, är en mörkgrön granit från norge som skapar en märklig lek med färger när ljuset reflekteras på dess yta.;;;;;;;;;;
emerald-pearl-30-mm-granit;emerald pearl (30 mm);granit;30;3569.0;;/materials/Emerald_Pearl.jpg;-0.1;available;emerald pearl, även känd som labrador scuro, är en mörkgrön granit från norge som skapar en märklig lek med färger när ljuset reflekteras på dess yta.;;;;;;;;;;
empira-black-20-mm-kompositsten;empira black (20 mm);kvarts/komposit;20;5281.0;;/materials/Empira_Black.jpg;-0.1;available;empira black är en kvartssten som påminner om mörk marmor. den ger alla slags rum en lyxig känsla, allt ifrån hemmakök och badrum till en modern hotellreception, kontor och bankettsal.;;;;;;;;;;
empira-white-20-mm-kompositsten;empira white (20 mm);kvarts/komposit;20;5281.0;;/materials/Empira_White.jpg;-0.1;available;empira white är ytterligare en kvartssten som skapats utifrån den berömda vita marmorn, med pärlvit bakgrund och ett karaktäristiskt ådrigt mönster.;;;;;;;;;;
fior-di-pesco-20-mm-terrazzo;fior di pesco (20 mm);terrazzo;20;1620.0;;/materials/Fior_Di_Pesco.jpg;-0.1;available;terrazzo fior di pesco är en grå konstgjord sten, terrazzo tillverkad av flisor av natursten, där harts har använts som bindemedel. terrazzomarmor har snabbt blivit ett populärt materialval för fönsterbrädor och trappor.;;;;;;;;;;
fior-di-pesco-30-mm-terrazzo;fior di pesco (30 mm);terrazzo;30;2268.0;;/materials/Fior_Di_Pesco.jpg;-0.1;available;terrazzo fior di pesco är en grå konstgjord sten, terrazzo tillverkad av flisor av natursten, där harts har använts som bindemedel. terrazzomarmor har snabbt blivit ett populärt materialval för fönsterbrädor och trappor.;;;;;;;;;;
